protocol_id,platform,tool_version,top,width,implementation,architecture,evidence_class,status,support_status,nand2_static,dff_static,state_bits,input_bits,output_bits,port_bits,wire_bits,connections_static,max_fanout,cross_lane_connections,unit_nand_critical_depth,combinational_loop_status,netlist_sha256,warning_count,notes
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_add_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,81,0,0,12,7,19,93,169,15,0,19,ACYCLIC,3d254beb3057308cc7b7d12808b62105cb476540935a416603e3d0fb77c0b0db,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_add_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,66,0,0,12,7,19,83,139,4,0,16,ACYCLIC,09679062912cfc6a9b7323828ce4788256382fe8de35a9bb9b72b6ed9e8e55ea,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_compare_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,122,0,0,12,2,14,134,246,15,0,19,ACYCLIC,d5d71ae5981944c63886a8027cb1fb6179480487900fc00b36c5214d965e706d,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_compare_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,54,0,0,12,2,14,77,110,3,0,11,ACYCLIC,dcbf6aff6562c6a8ea648cf651483ee75171736041ba8953ea4880d2664851b6,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_counter_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,54,6,6,3,7,10,63,139,12,0,16,ACYCLIC,93f853f3c413accf856fadf84c131fcca19d1a04adef1b3ce47ea0add4b6fdf5,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_counter_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,56,6,6,3,7,10,69,131,6,0,10,ACYCLIC,62dd1e38f2fef741d5981952c54f95cdddce67ac65572818b392ff4128013ba5,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_registered_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1163,30,30,18,16,34,1211,2462,145,0,64,ACYCLIC,049a2483525197020fc638cff6f0272880b4718d0ad0c9a322faa3c389de9feb,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_registered_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,664,30,30,18,16,34,969,1404,30,0,57,ACYCLIC,77ca34f3dd5cdc28424d2ddf8fc2cbe54996536cbdf5b7ae07d47f94214a2aec,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1163,0,0,14,16,30,1177,2342,145,0,64,ACYCLIC,e94940c6955118f3b6392c67ffb1116efb63902f111ae41fea6689bec2327838,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,498,0,0,14,16,30,774,1012,12,0,54,ACYCLIC,3ed9f28ee298ec2fb658873615a607393b5fb9a74a33df05ce041d89e532a211,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_mul_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,720,0,0,12,12,24,732,1452,108,0,60,ACYCLIC,067ee49e4604d5c026840c069f62e63a08173078ee3fb5815e61f15f0a1dcd5d,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_mul_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,335,0,0,12,12,24,521,682,7,0,53,ACYCLIC,3cc9388d5da3039ab37520c899a4d42820069f1078fdcb43de3d0a950a528750,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_sub_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,81,0,0,12,7,19,93,169,15,0,21,ACYCLIC,c63b2193743aa5b539353d91fb9215b6376218f3fa6073c5b3e3d0e2412ab253,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_sub_w6,6,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,66,0,0,12,7,19,84,139,4,0,16,ACYCLIC,bc8bd05b0663596a2f3a68a60297f3c3b055f40d006b1362ae6316cea6b7daca,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_to_therm_w6,6,REPRESENTATION-ADAPTER-S4,BINARY_EXPONENT_TO_THERMOMETER,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,822,0,0,9,13,22,831,1657,208,0,21,ACYCLIC,6ed9fba05e781ea58990cad1c814656dbf16c0736dda16a8fd6c6ec2b6c61af0,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_to_therm_w6,6,REPRESENTATION-ADAPTER-S4,BINARY_EXPONENT_TO_THERMOMETER,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,28,0,0,9,13,22,90,69,5,0,5,ACYCLIC,7cc0dbc38260c691a487ab55b9ea028db50dd2d93ebee078c1f7ba539da0718a,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_vsc_w6,6,VALUATION-SIDECAR-S4,BINARY_WITH_VALUATION_SIDECAR,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,3978,0,0,23,22,45,4001,7978,698,0,91,ACYCLIC,bebdab69bc6b10d3dc784127c35b8e4ec74bced58cb46a1160dd3d410aab29dc,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_vsc_w6,6,VALUATION-SIDECAR-S4,BINARY_WITH_VALUATION_SIDECAR,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,732,0,0,23,22,45,1974,1486,17,0,34,ACYCLIC,b3a7f0360516dc51d1bc4b23a128f22226ec9076975a93df75eddafef711f4cb,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_cancel_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,405,0,0,20,11,31,425,821,60,0,26,ACYCLIC,65591225b98a46277f6a49351ef203fe27e23e93b8295819dd3fafebfc382f72,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_cancel_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,135,0,0,20,11,31,168,281,11,0,16,ACYCLIC,d3a44fc202b1e540d6f6eb7ad563f8e1e36fc4269dddc0bb18f3861cba51e2dc,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_checked_compose_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,502,0,0,28,14,42,530,1018,68,0,27,ACYCLIC,0832fca5353e5d5985831d947579c46c4d612926af4dc484ae3467d211f6d705,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_checked_compose_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,129,0,0,28,14,42,176,272,13,0,14,ACYCLIC,ae2d25a2c51a6ff555acec2d50c72aa0aa5b7018d2b98288b351da85ccc13ee4,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_compose_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,469,0,0,20,14,34,489,952,68,0,26,ACYCLIC,d4ce6db0efb7b60d332f66e7ba2299218cd415eb14bf2e70376461d1642b61fa,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_compose_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,111,0,0,20,14,34,150,236,12,0,12,ACYCLIC,f93ece8a96fc6e9be7f30b32e4888d563e3cadac70d71be7ec5a33b0b3d6f55e,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_divides_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,214,0,0,20,1,21,234,429,31,0,25,ACYCLIC,34447ea6a473ba856099c16509d96e87c00a0ca9d03d065eb6c748da526f5523,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_divides_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,54,0,0,20,1,21,83,109,3,0,10,ACYCLIC,9e1aaa720aa5989676283861425cafb0be6476fd4984b13032b86013b150a9da,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_join_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,299,0,0,20,10,30,319,608,30,0,18,ACYCLIC,4a2407612caf8eef037c9e1d78b41bc9a3965cd4e449a85ce15d661a9394c911,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_join_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,72,0,0,20,10,30,101,154,9,0,11,ACYCLIC,7fda6146102f198e0ff79be63babe6319eef02b5af0b884bcfaf13e4a26bb9b3,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_meet_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,334,0,0,20,10,30,354,678,30,0,20,ACYCLIC,cb2f5b5ff71124b1106ab75f80541b34df5203d9f642278e9df358283355eefd,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_meet_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,97,0,0,20,10,30,126,204,9,0,10,ACYCLIC,9edb583c5017eceb081ffa732b5dc2211c53254a484d9c4b63beab3a3123c793,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_power_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,318,0,0,5,10,15,323,646,60,0,23,ACYCLIC,330a2801b3dba933bc4e89da2e8ee333ce3487c70cc4fdcc5455b9083a5a7f78,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_power_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,44,0,0,5,10,15,70,98,7,0,11,ACYCLIC,a5eb4bd2a4b25f9d2bf7f75230c7964e0e6def87f9e7597363cea5f23cfcd562,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_valuation_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,48,0,0,12,5,17,60,101,18,0,7,ACYCLIC,a5357f560ba2bddf892ebe4305c099cd41ed71a6dd50cf5e565da4d5eb5c50c7,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_valuation_w6,6,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,29,0,0,12,5,17,43,63,6,0,5,ACYCLIC,ba91514f213b1e56420ffe54a23a58304ed34cc228310189f1d5a193353215d9,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_cold_encode_w6,6,COLD-ENCODER-S4,BINARY_MAGNITUDE_TO_BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1821,0,0,6,14,20,1827,3656,195,0,73,ACYCLIC,45032b7c7c0dd994ff88435c97fbf4f247fbf88d7993e4fd52ac67175a499a17,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_cold_encode_w6,6,COLD-ENCODER-S4,BINARY_MAGNITUDE_TO_BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,172,0,0,6,14,20,964,358,10,0,17,ACYCLIC,7a91bb1469bb3f5d62db4013c1c586a8fea09e36e200789c11d92fd87fc20494,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_compose_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,219,0,0,26,17,43,245,455,39,0,14,ACYCLIC,937a86e9f9dd471b20bff788a2b6d53eb91d1abb1b6a83a5cde6ee9b9b7d653f,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_compose_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,141,0,0,26,17,43,209,299,16,0,8,ACYCLIC,2f5bed0637957496f1c5cae85ee98d37caea1413a0bc47fac43e0a45c07cfa62,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_divides_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,54,0,0,26,1,27,80,109,4,0,20,ACYCLIC,270844de27cb5e401ae28e05347a0f0874725f1f2b01f953550e1d401d320580,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_divides_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,50,0,0,26,1,27,76,101,2,0,10,ACYCLIC,afc276dbf262dad8ced5c31e667d8a4852ea4601f2fb2f347eb4d85fc29b0051,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_join_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,87,0,0,26,13,39,113,187,37,0,5,ACYCLIC,f9fb39ee10ffbf6c8f335e455d55d532a3c0fbc95a2465b05078820c7b2acd22,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_join_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,64,0,0,26,13,39,90,141,12,0,5,ACYCLIC,41a752de2bc7ce51dfb86cfa3c7d997d18ea70d81557017601d1274cf538a8ec,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_meet_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,122,0,0,26,13,39,148,257,37,0,6,ACYCLIC,14910727f1b7fb4cf7338400110a9c97bb33b34e57e68cc0a17ca305ad654b32,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_meet_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,76,0,0,26,13,39,102,165,13,0,5,ACYCLIC,901c0af82a3d86a3e383504c8dc92656dfce27abe16fd32ef8ee6e4a921d58cb,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_to_bin_w6,6,REPRESENTATION-ADAPTER-S4,THERMOMETER_TO_BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,319,0,0,12,10,22,331,648,84,0,34,ACYCLIC,fe332ff4c874774ff5ca6f8259ff655aa696fdc9729eb61d2abccce0f85eb03d,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_to_bin_w6,6,REPRESENTATION-ADAPTER-S4,THERMOMETER_TO_BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,75,0,0,12,10,22,138,160,4,0,15,ACYCLIC,e323ffc147821ed38085aac648865cccb168233d99afafbb26e62be580d75ab5,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_validate_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,58,0,0,12,1,13,70,117,8,0,18,ACYCLIC,7a266d5ee3eabba15445b6a5d598615dd572a25c68d2b197b04ec78ea38009bb,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_validate_w6,6,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,29,0,0,12,1,13,68,59,3,0,8,ACYCLIC,a83b20a663055f179a8ea8463f1d3effaf575560a16d7d1e910c6fcbe03359e1,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_vsc_query_w6,6,VALUATION-SIDECAR-S4,THRESHOLD_SIDECAR_QUERY,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,75,0,0,15,2,17,90,152,8,0,22,ACYCLIC,87002fa5a72640142ce4e75e91c553c962c855dbf272387d245d521d441c04b0,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_vsc_query_w6,6,VALUATION-SIDECAR-S4,THRESHOLD_SIDECAR_QUERY,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,45,0,0,15,2,17,84,92,4,0,12,ACYCLIC,1a410a71ec341c565af4bc3a881fe38b7a3e415375865b52eb88c81a5dfd8242,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_add_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,107,0,0,16,9,25,123,223,19,0,23,ACYCLIC,e93285cc8b0d7d11b8756e69f5a1e1be8cbfeed9acf5b9818ff45e009be118f9,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_add_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,90,0,0,16,9,25,113,189,4,0,20,ACYCLIC,f057c7bbe32332f65ac3a7fe89c6eaa590a56769dfe90d01cb55cf6234317dc9,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_compare_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,162,0,0,16,2,18,178,326,19,0,23,ACYCLIC,e79be4b6a5c8df81ae975e807840e2dc35c43c9a6b934d462927724bb381eff7,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_compare_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,73,0,0,16,2,18,104,148,3,0,12,ACYCLIC,d9f5e0d88f4076b954533b2a8ee4784877485b469413a09651c933ec0e633902,1,Warning count was parsed from the corresponding synthesis log.
